episode,steps,reward,score,episode_length,epsilon,learning_rate,loss,max_stage,fuel_pickups,crashes,mean_reward_100,mean_score_100,mean_stage_100,action_entropy
1866,1659375,-15.61388707847447,1769.278762735886,643,0.020000000000003786,1e-06,0.029931103791114563,1,1,3,-21.451399935832498,2248.1590184187576,1.13,0.7522789248330499
1867,1659925,-15.208896236948299,1493.1805711843642,550,0.020000000000003744,1e-06,0.029281457317569717,1,1,3,-21.353705427361643,2246.7015267742345,1.13,0.622069649467554
1868,1660466,-14.958997908224015,1519.5017977337732,541,0.020000000000003702,1e-06,0.029276584045679177,1,1,3,-21.22881795590822,2243.046922806767,1.13,0.682314810466088
1869,1661056,-13.654918673458914,1713.3837288119637,590,0.02000000000000366,1e-06,0.02939330989344961,1,1,3,-21.116700111232827,2241.970065013156,1.13,0.739556125745001
1870,1661877,-25.11757090565722,1892.5384762739093,821,0.0200000000000036,1e-06,0.03002126137533165,1,0,1,-21.119996844355178,2241.983459762584,1.13,0.07099704754890988
1871,1662818,-16.469980898584698,2723.5876731388425,941,0.020000000000003532,1e-06,0.030084026373322068,1,1,2,-21.086007359893134,2247.0337494674905,1.13,0.709663007986849
1872,1664089,-9.873733987828707,4129.278104190405,1271,0.020000000000003446,1e-06,0.030231635245611052,2,1,0,-20.922837752148165,2271.427502255554,1.14,0.7610384222116507
1873,1665090,-21.358545120520336,2284.705408437542,1001,0.020000000000003376,1e-06,0.03007597846609841,1,0,0,-20.909351287741078,2273.649801930811,1.14,0.19535332121104218
1874,1666524,-26.81229400458378,4279.427797890771,1434,0.020000000000003283,1e-06,0.028997842249079937,2,2,2,-20.892299581376733,2304.5078344944645,1.15,0.5576787846565522
1875,1667295,-24.28287290129386,2017.5746086017216,771,0.02000000000000323,1e-06,0.030096524060448937,1,0,2,-20.905317606750046,2298.7289793057826,1.15,0.5380696691390168
1876,1668236,-22.006200042233434,2101.839186895311,941,0.02000000000000317,1e-06,0.028629327959932317,1,0,0,-20.862802228244433,2303.140352277512,1.15,0.5693300206375983
1877,1668955,-28.752052009628997,1495.8982712963882,719,0.020000000000003126,1e-06,0.029043532107141962,1,0,2,-21.030693784534197,2293.201975709139,1.15,0.5639467645433994
1878,1669776,-21.33564109469786,2116.94000120481,821,0.020000000000003074,1e-06,0.028914763870672863,1,0,1,-21.314455075370823,2221.6637612702643,1.13,0.6524728544082093
1879,1670537,-21.89105090223366,1843.798935976601,761,0.02000000000000303,1e-06,0.02885435235780834,1,0,1,-21.288585599432178,2226.2178837673914,1.13,0.5782237866482897
1880,1671098,-22.328796335539092,1297.69940442272,561,0.020000000000002995,1e-06,0.027931413879707694,1,0,2,-21.269023979346446,2225.3184921442116,1.13,0.7071302229815267
1881,1671739,-20.048273821877846,1563.1834452810679,641,0.020000000000002956,1e-06,0.029419548080525073,1,0,2,-21.30180318768196,2215.634039367923,1.13,0.5142895084853603
1882,1672740,-23.183818067764868,2161.709452235239,1001,0.020000000000002897,1e-06,0.028796932327428033,1,0,0,-21.393774145913714,2213.8184134842177,1.13,0.2541923254721006
1883,1673254,-30.936952186776825,935.6626749233038,514,0.02000000000000287,1e-06,0.02894292025852238,1,0,3,-21.45953192940132,2206.828704490661,1.13,0.5590965751513752
1884,1674055,-22.316523042115563,1952.8635649575367,801,0.02000000000000282,1e-06,0.029451778612870457,1,0,1,-21.448351260396226,2212.286558279283,1.13,0.21621444222913683
1885,1675037,-24.368355658998208,2665.6848392328857,982,0.02000000000000277,1e-06,0.029487674393408502,1,1,3,-21.413652114112768,2215.3713052982894,1.13,0.6294924688016363
1886,1675925,-23.37713723277936,1838.138128000627,888,0.02000000000000272,1e-06,0.0289051230188757,1,0,1,-21.427639336424182,2216.498147579855,1.13,0.24272083997048544
1887,1676666,-17.111174736633327,1988.6411653469681,741,0.02000000000000268,1e-06,0.029396337280885722,1,0,1,-21.36152893085326,2221.7468372223443,1.13,0.7373339188752603
1888,1677977,-20.167922505269964,4219.650795229112,1311,0.02000000000000261,1e-06,0.028266808702372453,2,1,0,-21.27848439040136,2248.608734643536,1.14,0.7378849383221383
1889,1678978,-18.66671627462251,2446.282021134118,1001,0.020000000000002557,1e-06,0.027297696483169834,1,0,0,-21.537416667804123,2219.6512007923284,1.13,0.6735461201753683
1890,1679799,-24.707749151277127,1910.3660799343393,821,0.020000000000002516,1e-06,0.02851206679055955,1,0,1,-21.600174925712643,2215.3874645701367,1.13,0.27305380122574086
1891,1680600,-17.35890931189048,1904.0608349211273,801,0.020000000000002478,1e-06,0.02823025879994286,1,0,1,-21.553028166212865,2216.202529913846,1.13,0.3530350475335006
1892,1681488,-16.88076597089116,2297.418855793532,888,0.020000000000002432,1e-06,0.02859821483788609,1,0,1,-21.53484357557487,2216.120974952646,1.13,0.4796510670183162
1893,1683525,3.224474172737568,6560.345374034744,2037,0.020000000000002335,1e-06,0.0282638079106623,2,4,2,-21.275466110635957,2258.7225740837653,1.14,0.7804444226606538
1894,1684106,-26.40536264095558,1070.3806345096102,581,0.020000000000002308,1e-06,0.028786467683618557,1,0,2,-21.424799740313425,2245.407576008132,1.14,0.25525686489846133
1895,1684747,-27.965627911535677,1553.1469151543847,641,0.02000000000000228,1e-06,0.027833423394544192,1,0,2,-21.490410188653595,2242.478106595625,1.14,0.7361593903832261
1896,1685368,-22.885393077708454,1608.4874974205768,621,0.020000000000002252,1e-06,0.027175447222328297,1,0,2,-21.4525241525008,2217.5539568967965,1.13,0.7353663081397134
1897,1686169,-27.128642959077695,1654.157849940948,801,0.020000000000002214,1e-06,0.027731383433879427,1,0,1,-21.510432725759077,2188.7324101442296,1.12,0.27696471921791666
1898,1686990,-19.63656094804254,2028.912785782089,821,0.02000000000000218,1e-06,0.028412108829678304,1,0,1,-21.44025399035023,2189.1258890727895,1.12,0.5658547779127872
1899,1687631,-27.625165363887557,1578.1838205696843,641,0.02000000000000215,1e-06,0.02783394275653044,1,0,2,-21.551974231774526,2191.3510451065504,1.12,0.680299214513626
1900,1688272,-31.947572902398093,1283.63600022419,641,0.020000000000002124,1e-06,0.027585632972311747,1,0,2,-21.653980237965087,2187.3544675394924,1.12,0.07620098007154286
1901,1688913,-31.467294926453402,1169.426151547784,641,0.020000000000002096,1e-06,0.028636341286509322,1,0,2,-21.739108073606168,2183.9317698977234,1.12,0.3813727101437824
1902,1689714,-20.63857656654507,2058.5817355043864,801,0.020000000000002065,1e-06,0.02710615419294364,1,0,1,-21.720927755842236,2184.7025204045012,1.12,0.29286234699570274
1903,1690655,-27.952771768497282,1715.618578901809,941,0.020000000000002027,1e-06,0.028127017768330508,1,0,0,-21.716121640734244,2186.7553566278757,1.12,0.06848224365298554
1904,1691981,-14.682366366411806,4546.2175406879205,1326,0.02000000000000197,1e-06,0.027090003487455966,2,2,2,-21.76516199788101,2188.0257773310673,1.12,0.7394664623977517
1905,1692802,-23.789061312781275,1966.2590582401626,821,0.02000000000000194,1e-06,0.026847631491870413,1,0,1,-21.75852484720356,2188.189177993681,1.12,0.30108531761904517
1906,1693783,-22.812624970820792,2120.347528550968,981,0.0200000000000019,1e-06,0.02745143888033091,1,0,0,-21.69830629968473,2190.9926968227314,1.12,0.20859125949961427
1907,1694560,-30.32054414754414,1667.0102467763927,777,0.020000000000001874,1e-06,0.027253171045781427,1,0,2,-21.809199619213878,2190.151039589718,1.12,0.300585531610517
1908,1695181,-21.592370621357738,1440.3943904557455,621,0.02000000000000185,1e-06,0.027147877999264956,1,0,2,-21.7768248577874,2191.4764881913443,1.12,0.6148648461892663
1909,1696191,-22.3989838487374,2313.8677129148537,1010,0.02000000000000181,1e-06,0.026595588370530616,1,1,2,-21.760818440070366,2196.703470395168,1.12,0.5090239193988265
1910,1696812,-30.627084254594813,1279.1194510463263,621,0.02000000000000179,1e-06,0.026848971810725767,1,0,2,-21.80254036935141,2197.762163944119,1.12,0.6258142856214823
1911,1697633,-25.08046630839075,1879.3900035818624,821,0.020000000000001763,1e-06,0.026190620978066785,1,0,1,-21.84402414715284,2191.4734008502655,1.12,0.18030774748135558
1912,1698454,-23.166653594570406,1923.6160328620988,821,0.02000000000000173,1e-06,0.027500989578605316,1,0,1,-22.025312707175413,2161.480449281806,1.11,0.3503181423175423
1913,1699095,-25.552228111423798,1338.6100095794473,641,0.02000000000000171,1e-06,0.02678559449328438,1,0,2,-22.05383403870194,2150.6525841405164,1.11,0.5541427534651477
1914,1700613,-15.356397054489475,4607.601085942009,1518,0.02000000000000166,1e-06,0.027171139329719714,2,3,3,-22.001231545162142,2173.231576416806,1.12,0.6287523327273632
1915,1701374,-23.35264905449322,1448.9565853613212,761,0.020000000000001635,1e-06,0.026380328771611738,1,0,1,-21.999621989568094,2165.2723804476987,1.12,0.061657572984036936
1916,1701949,-27.34209456276612,1372.6577626705189,575,0.020000000000001617,1e-06,0.02604770751427049,1,0,3,-22.050975095091406,2159.056957063962,1.12,0.20064539283599084
1917,1702576,-27.125086638407687,1297.1382497863767,627,0.020000000000001596,1e-06,0.02722267228612406,1,0,2,-22.047575843791844,2160.142313023533,1.12,0.565018461656849
1918,1703947,-6.396803171437601,4449.676481038403,1371,0.02000000000000155,1e-06,0.02690487600535896,2,2,2,-21.936708418585393,2180.9947223273443,1.13,0.6190027749450651
1919,1704868,-21.87115520314949,2051.8384163064334,921,0.020000000000001524,1e-06,0.02607370396276145,1,0,0,-21.929884138813787,2179.7308127321458,1.13,0.059118179762066195
1920,1705603,-21.638957515976035,1917.7105058384536,735,0.020000000000001503,1e-06,0.02623337798302068,1,0,2,-22.079750775202946,2099.530834822061,1.11,0.3392567547994324
1921,1706524,-22.818835930116617,1919.326774545397,921,0.020000000000001475,1e-06,0.026986481630330326,1,0,0,-22.121013057988677,2096.060169838886,1.11,0.06366021559549667
1922,1707166,-20.090587149092446,1858.898993751207,642,0.020000000000001454,1e-06,0.02585523155034807,1,1,3,-22.087737782905197,2094.569972946286,1.11,0.7111471938507299
1923,1708098,-30.35506748180727,1988.9363083585758,932,0.02000000000000143,1e-06,0.026843411823466837,1,1,3,-22.21592864125488,2096.793558143841,1.11,0.4992134211028263
1924,1708919,-26.399766527818976,1796.1672652612428,821,0.020000000000001406,1e-06,0.026266240145433717,1,0,1,-22.280507151059407,2067.120724183146,1.1,0.19207939602899593
1925,1710650,-4.067416558441889,5543.289607194915,1731,0.020000000000001357,1e-06,0.025909554551468258,2,3,2,-22.358910753118394,2078.598862507344,1.1,0.7012383706868308
1926,1711471,-27.88059628292648,1709.4191471497754,821,0.020000000000001336,1e-06,0.02501072818368002,1,0,1,-22.610145757405522,2047.8005149450307,1.09,0.5378426474510433
1927,1712472,-26.15557713202668,1964.598676504891,1001,0.02000000000000131,1e-06,0.026397416885192326,1,0,0,-22.581269064152266,2055.594866573618,1.09,0.20532556882455097
1928,1713037,-29.695789156276533,1168.527784013052,565,0.020000000000001295,1e-06,0.025494817580895876,1,0,3,-22.553748306526863,2051.0719837151523,1.09,0.3431478067372478
1929,1713678,-25.367300882265575,1314.1865150995227,641,0.020000000000001277,1e-06,0.02622948037191656,1,0,2,-22.52873427888523,2046.8598607118852,1.09,0.05760036053672352
1930,1715361,-12.393220282961568,5348.512837239038,1683,0.020000000000001236,1e-06,0.025946726335034958,2,3,2,-22.414010379478455,2080.8383077259878,1.1,0.67349437088673
1931,1716182,-20.503340803185893,2092.213903128098,821,0.020000000000001215,1e-06,0.025349235121585004,1,0,1,-22.399370855557798,2085.8564412245537,1.1,0.5446731896150376
1932,1716923,-14.639838906770699,2169.4871678376767,741,0.020000000000001197,1e-06,0.02564300950138997,1,0,1,-22.33598614242115,2090.695394183386,1.1,0.6716656593444352
1933,1718220,-8.534728181218311,4453.252182441509,1297,0.020000000000001166,1e-06,0.025720637681216876,2,2,2,-22.183576218159992,2115.3290653161407,1.11,0.7011385153560801
1934,1719041,-33.222419911085666,1374.9340241720179,821,0.02000000000000115,1e-06,0.0246415689646297,1,0,1,-22.279414382328056,2108.8765317334987,1.11,0.056831788569143164
1935,1720062,-14.979661247906595,2661.690620541148,1021,0.020000000000001125,1e-06,0.02507816201822064,1,1,2,-22.15596607241654,2117.9142515108356,1.11,0.5340320438348198
1936,1720883,-18.143685568720883,2296.0000338664163,821,0.020000000000001107,1e-06,0.024404747310082058,1,0,1,-22.107862256666863,2116.6641973590604,1.11,0.5280185986771204
1937,1721644,-29.69851078282178,1455.4191115412093,761,0.02000000000000109,1e-06,0.025553689779451855,1,0,1,-22.150197602226452,2118.9618646273548,1.11,0.2492686520452418
1938,1722465,-25.228853282998827,1868.3616081511746,821,0.020000000000001072,1e-06,0.024955739432222117,1,0,1,-22.18147978835016,2111.367328601978,1.11,0.27555983440103266
1939,1724036,-7.497234842388814,4879.681248532822,1571,0.020000000000001038,1e-06,0.024744038546785717,2,2,1,-22.06006948519034,2143.1484607198036,1.12,0.561670920384682
1940,1724648,-27.89815990066798,1678.0263710543475,612,0.020000000000001027,1e-06,0.0243365228715584,1,0,3,-22.154792693634572,2136.987078486315,1.12,0.5064890713919562
1941,1726079,-19.625961679314358,4568.607422383565,1431,0.020000000000000996,1e-06,0.02498158918573911,2,2,1,-22.066554775238306,2165.7591735706064,1.13,0.6789464068172845
1942,1726559,-13.93189580969439,1396.027274166451,480,0.02000000000000099,1e-06,0.025853887474901662,1,1,3,-21.987938396325784,2164.377969220406,1.13,0.5200696898834002
1943,1727295,-23.30278014841633,1835.131773133572,736,0.020000000000000972,1e-06,0.024776601718812068,1,0,2,-22.028414447227092,2164.2874750617398,1.13,0.6581246332598634
1944,1727996,-20.18136079288595,1355.7375935645673,701,0.02000000000000096,1e-06,0.025514737763023602,1,0,1,-22.010570365050924,2159.610566608212,1.13,0.08005588564015378
1945,1728817,-27.15245807198463,1604.5974728885299,821,0.020000000000000944,1e-06,0.024198328297705494,1,0,1,-22.03316172419909,2158.022935767173,1.13,0.04011369340798333
1946,1729597,-27.978025362288705,1811.9575387474406,780,0.02000000000000093,1e-06,0.0231092575746469,1,0,2,-22.01815338184805,2161.5830143211597,1.13,0.20084487256844152
1947,1730446,-21.494163725467722,1736.729484609864,849,0.020000000000000913,1e-06,0.024839611434146272,1,0,1,-22.035674925116222,2156.7381007777135,1.13,0.27764549602583427
1948,1731387,-18.71352927167893,2279.2060612697587,941,0.020000000000000896,1e-06,0.024169424349812278,1,0,0,-22.00911942294308,2134.235139319181,1.12,0.22905901939478512
1949,1732328,-21.78415301033163,2076.6717150358318,941,0.02000000000000088,1e-06,0.022862051474821222,1,0,0,-21.98430325109907,2141.636357382249,1.12,0.6089466573566972
1950,1732900,-18.129922118544812,1529.0191806982036,572,0.02000000000000087,1e-06,0.023824841776248915,1,0,2,-21.96155238506553,2137.1272026323463,1.12,0.5926936585766891
1951,1734451,-15.79186192772717,4637.734486396675,1551,0.020000000000000843,1e-06,0.024043656259338023,2,2,1,-21.818960996780383,2167.6136176307173,1.13,0.708714981851583
1952,1735452,-17.946189016557575,2467.2465225936403,1001,0.020000000000000826,1e-06,0.02413077036209114,1,0,0,-21.726768056810215,2175.094722858503,1.13,0.2483445252113734
1953,1736441,-28.88460765082557,2423.3119677791938,989,0.020000000000000812,1e-06,0.02285807228879532,1,1,3,-21.7771883262212,2177.968678768251,1.13,0.5771637580940526
1954,1737240,-26.971228277870456,1916.273304374129,799,0.0200000000000008,1e-06,0.02430852915414461,1,0,2,-21.765863926639632,2178.4010620454296,1.13,0.2766570832999294
1955,1738123,-16.05111705744344,2297.2973985789877,883,0.020000000000000785,1e-06,0.023630019253866572,1,0,1,-21.609842975224357,2186.4862933909412,1.13,0.4939076121910244
1956,1738948,-17.325882264321443,1875.8532118503579,825,0.02000000000000077,1e-06,0.023638396225587437,1,0,1,-21.65307406281589,2188.7184096219253,1.13,0.04586096284595999
1957,1739912,-21.814747247338794,2360.903717425072,964,0.020000000000000757,1e-06,0.022516765141679957,1,0,1,-21.574600322885026,2196.217298816843,1.13,0.17923400204347015
1958,1740744,-16.928795868848,1932.0805379721917,832,0.020000000000000743,1e-06,0.02239285282205226,1,0,1,-21.513721141543574,2195.3163233148052,1.13,0.4380424062334402
1959,1741565,-19.9595852073,2189.144655282914,821,0.020000000000000732,1e-06,0.022957061494113005,1,0,1,-21.463817052921982,2199.574628085254,1.13,0.3969213842346321
1960,1742386,-22.645214842868217,2021.223775107433,821,0.02000000000000072,1e-06,0.023034546325912293,1,0,1,-21.49863959789492,2202.141441041528,1.13,0.6179323403685109
1961,1743236,-26.893987379788786,2013.2244301296591,850,0.020000000000000708,1e-06,0.02275851897100973,1,1,3,-21.57269567674406,2202.0456102448347,1.13,0.6391088362827583
1962,1743877,-28.61800932362869,1471.8707387144714,641,0.020000000000000698,1e-06,0.023447952837306954,1,0,2,-21.62648733923603,2203.1907157320243,1.13,0.6461198821317878
1963,1744458,-19.387189136064777,1473.0336910488406,581,0.02000000000000069,1e-06,0.022499397042986462,1,0,2,-21.614088840938948,2201.446452991185,1.13,0.5493670872309537
1964,1745271,-33.037363074346246,1707.6948611300472,813,0.02000000000000068,1e-06,0.022559389675340786,1,0,2,-21.716991845098445,2204.8523696519724,1.13,0.6142403175663599
1965,1746005,-20.10310445253747,1751.9873395806546,734,0.02000000000000067,1e-06,0.02161614023077959,1,1,3,-21.725474812200947,2207.3707932586044,1.13,0.5466809435909874
1966,1748075,-9.046220024308012,6362.545304782793,2070,0.020000000000000642,1e-06,0.022656745160704903,2,4,2,-21.65979814165928,2253.3034586790736,1.14,0.6017407417502537
1967,1749846,-18.250597658819526,5027.455337999729,1771,0.02000000000000062,1e-06,0.0229263066150877,2,3,2,-21.69021515587799,2288.6462063472272,1.15,0.6159705486540353
1968,1750747,-24.615927278965525,2140.6098697671905,901,0.020000000000000608,1e-06,0.022132243647187903,1,1,2,-21.786784449585408,2294.8572870675616,1.15,0.6711706629342049
1969,1751118,-21.650227603825385,942.6832879928097,371,0.020000000000000604,1e-06,0.023220283259835967,1,0,3,-21.866737538889073,2287.15028265937,1.15,0.6577357235755429
1970,1752039,-24.83946549044188,1825.5133625472517,921,0.020000000000000594,1e-06,0.023445569051467045,1,0,0,-21.863956484736917,2286.480031522103,1.15,0.401599957134581
1971,1752870,-13.241122877443711,2153.621799769686,831,0.020000000000000583,1e-06,0.022493424690322936,1,0,1,-21.831667904525506,2280.7803727884116,1.15,0.3823328425566799
1972,1753851,-20.323932735934065,2261.2490905518084,981,0.020000000000000573,1e-06,0.02206154077391688,1,0,0,-21.936169892006564,2262.100082652026,1.14,0.30392047478530737
1973,1754574,-21.668524367224176,1933.6981384570067,723,0.020000000000000566,1e-06,0.022412288155958037,1,0,2,-21.9392696844736,2258.5900099522205,1.14,0.580562867819414
1974,1755387,-20.23383862849736,2006.7403456789925,813,0.020000000000000556,1e-06,0.022991045731260713,1,1,3,-21.873485130712737,2235.863135430103,1.13,0.5350255223195066
1975,1756208,-26.631534934391993,1758.4454868282407,821,0.020000000000000545,1e-06,0.023089613772284388,1,0,1,-21.896971751043722,2233.271844212368,1.13,0.41398380544398633
1976,1757171,-16.348319488477046,2300.2873038769258,963,0.020000000000000535,1e-06,0.022544186882653416,1,0,0,-21.840392945506157,2235.256325382184,1.13,0.368167482110742
1977,1757827,-26.501393961469965,1374.546866056865,656,0.020000000000000528,1e-06,0.023298152297928292,1,0,2,-21.817886365024563,2234.042811329789,1.13,0.6687881537587869
1978,1758648,-25.34049521227553,1855.0624170125834,821,0.02000000000000052,1e-06,0.02280509830207193,1,0,1,-21.857934906200338,2231.4240354878666,1.13,0.18331915535242505
1979,1759469,-21.904974948749718,2061.383389849422,821,0.02000000000000051,1e-06,0.023124715573371056,1,0,1,-21.858074146665498,2233.5998800265947,1.13,0.2608829791420687
1980,1760290,-23.31226183868562,1977.8302354208188,821,0.020000000000000503,1e-06,0.02281314771464741,1,0,1,-21.867908801696966,2240.4011883365756,1.13,0.047878873041058416
1981,1762401,-7.3684229116811935,6386.135344779392,2111,0.020000000000000483,1e-06,0.02199215653552292,2,4,2,-21.741110292595,2288.630707331559,1.14,0.6411575788465479
1982,1763042,-29.45463823512699,1124.4241756528256,641,0.020000000000000476,1e-06,0.02255117633418498,1,0,2,-21.803818494268622,2278.2578545657348,1.14,0.27683459074442074
1983,1763799,-23.580218057141867,1788.6229919814566,757,0.02000000000000047,1e-06,0.02206061753217387,1,1,3,-21.730251152972272,2286.7874577363164,1.14,0.6466154929998288
1984,1764517,-8.189546400939891,2105.244565870592,718,0.020000000000000462,1e-06,0.022217127267682463,1,2,3,-21.588981386560512,2288.311267745447,1.14,0.5699312896949847
1985,1765425,-19.97679548097124,2273.163119874597,908,0.020000000000000455,1e-06,0.021816713394420754,1,0,1,-21.545065784780245,2284.386050551864,1.14,0.34451114157022933
1986,1766246,-29.540273337217485,1593.8778064015953,821,0.020000000000000448,1e-06,0.022264102689670023,1,0,1,-21.60669714582463,2281.9434473358738,1.14,0.06324149088308134
1987,1766742,-28.110240866189347,1066.5790951639758,496,0.02000000000000044,1e-06,0.021933205089754344,1,0,3,-21.716687807120188,2272.7228266340435,1.14,0.34530331705151557
1988,1767563,-23.324285351621967,1616.277248316044,821,0.020000000000000434,1e-06,0.02144373827767031,1,0,1,-21.748251435583708,2246.689091164913,1.13,0.2078271483345171
1989,1768324,-23.74964102044023,1803.1701993406118,761,0.020000000000000427,1e-06,0.020908124418745646,1,0,1,-21.799080683041883,2240.257972946978,1.13,0.6110620229901987
1990,1769145,-18.02162662518887,1847.997998532013,821,0.02000000000000042,1e-06,0.021788720183877612,1,0,1,-21.732219457781003,2239.6342921329547,1.13,0.23468805525780778
1991,1769786,-22.39281180968473,1436.500243848631,641,0.020000000000000417,1e-06,0.021797431239134715,1,0,2,-21.782558482758944,2234.9586862222295,1.13,0.5898330512147009
1992,1770586,-23.328548231623614,1914.5577529624868,800,0.02000000000000041,1e-06,0.021132051629974738,1,0,2,-21.84703630536627,2231.1300751939193,1.13,0.23130642862138484
1993,1771016,-16.16939070066885,1134.9373070327572,430,0.020000000000000406,1e-06,0.02146726600869104,1,1,3,-22.040974954100335,2176.8759945238994,1.12,0.6310712081078184
1994,1771959,-17.704309908923708,2470.2353921373447,943,0.0200000000000004,1e-06,0.021342762216307373,1,0,1,-21.95396442678001,2190.8745421001768,1.12,0.5998121752431635
1995,1772780,-28.737971325975035,1538.3843714534548,821,0.020000000000000392,1e-06,0.02158040939331118,1,0,1,-21.961687860924407,2190.7269166631672,1.12,0.219490916852257
1996,1773761,-26.97766771625547,1832.399711032495,981,0.020000000000000386,1e-06,0.021832985490670656,1,0,0,-22.002610607309876,2192.9660387992867,1.12,0.10334119514857144
1997,1774402,-22.964013907763068,1363.574897182784,641,0.02000000000000038,1e-06,0.020847988275697747,1,0,2,-21.96096431679673,2190.060209271705,1.12,0.5647234207084282
1998,1775223,-27.503576412201124,1712.915968142407,821,0.020000000000000375,1e-06,0.02088013196043017,1,0,1,-22.039634471438315,2186.900241095308,1.12,0.503523832760253
1999,1775861,-18.34196267750831,1817.3107907077042,638,0.020000000000000368,1e-06,0.02057156579362427,1,0,2,-21.946802444574523,2189.2915107966883,1.12,0.5920216609029255
2000,1776682,-26.612826086255463,1768.7960765904284,821,0.02000000000000036,1e-06,0.02159237763339633,1,0,1,-21.8934549764131,2194.143111560351,1.12,0.6649604314170433
2001,1777323,-27.963549945034487,1545.3222862400114,641,0.020000000000000358,1e-06,0.021014490319734118,1,0,2,-21.85841752659891,2197.902072907273,1.12,0.667121779209721
2002,1778272,-20.707763373241683,1936.2372619247546,949,0.02000000000000035,1e-06,0.021483941628569217,1,0,0,-21.859109394665875,2196.6786281714767,1.12,0.17513605874643282
2003,1779093,-23.99371291153181,1817.6861739417207,821,0.020000000000000347,1e-06,0.021250861162324317,1,0,1,-21.81951880609622,2197.6993041218757,1.12,0.2658795402064016
2004,1779894,-24.901780214318226,1775.8274126031788,801,0.02000000000000034,1e-06,0.021081307481017462,1,0,1,-21.921712944575283,2169.9954028410284,1.11,0.4104781259917482
2005,1780895,-23.245021393679586,2114.4193713328386,1001,0.020000000000000333,1e-06,0.021050213445368764,1,0,0,-21.916272545384267,2171.477005971955,1.11,0.31235092334497655
2006,1781536,-25.50701050742514,1633.2516858271724,641,0.02000000000000033,1e-06,0.020911425141786195,1,0,2,-21.943216400750313,2166.606047544717,1.11,0.590227911393528
2007,1783122,-11.640539877119842,4435.663921220536,1586,0.02000000000000032,1e-06,0.020869913289231257,2,2,1,-21.756416358046067,2194.2925842891586,1.12,0.4011584217624488
2008,1784123,-18.36406413885543,2422.0059008918415,1001,0.020000000000000313,1e-06,0.020899055183741386,1,0,0,-21.724133293221044,2204.1086993935196,1.12,0.4858547624342761
2009,1784904,-29.238343402304235,1462.5065932186444,781,0.02000000000000031,1e-06,0.019790321811210845,1,0,1,-21.792526888756715,2195.5950881965573,1.12,0.5679523449662771
2010,1785545,-26.657951134501406,1286.4585848281993,641,0.020000000000000302,1e-06,0.019886785007028167,1,0,2,-21.75283555755578,2195.6684795343763,1.12,0.6547847496373593
2011,1786166,-25.02399500559584,1250.2663770797028,621,0.0200000000000003,1e-06,0.02012637797135698,1,0,2,-21.75227084452783,2189.377243269355,1.12,0.6121013305155047
2012,1787026,-21.981615772058912,1781.5714737110136,860,0.020000000000000295,1e-06,0.020350575199429226,1,0,1,-21.740420466302716,2187.9567976778435,1.12,0.2076937432881762
2013,1787607,-30.166230875878018,1180.0711314534515,581,0.020000000000000292,1e-06,0.02111959521676351,1,0,2,-21.78656049394726,2186.371408896584,1.12,0.45696035936802376
2014,1787991,-23.11105203470661,892.9807141876064,384,0.02000000000000029,1e-06,0.02092445972933395,1,0,3,-21.864107043749428,2149.22520517904,1.11,0.15359336072012408
2015,1788444,-17.731784270152332,1069.3063286649285,453,0.02000000000000029,1e-06,0.019943514566408024,1,1,3,-21.807898395906022,2145.428702612076,1.11,0.5796398925958745
2016,1789307,-25.492560290399094,1969.3085555761825,863,0.02000000000000028,1e-06,0.020507378750270273,1,1,3,-21.78940305318235,2151.3952105411327,1.11,0.5040015132704574
2017,1790304,-6.464764959781391,2674.5274295953786,997,0.020000000000000278,1e-06,0.02007096559098859,1,3,3,-21.582799836396088,2165.1691023392223,1.11,0.5808101942232407
2018,1791305,-21.752139964547492,2199.1846648797705,1001,0.02000000000000027,1e-06,0.01975393646138978,1,0,0,-21.736353204327187,2142.6641841776363,1.1,0.32602686144647053
2019,1792126,-24.620682048844454,1884.3124443656868,821,0.020000000000000268,1e-06,0.02040051651356263,1,0,1,-21.763848472784133,2140.9889244582287,1.1,0.6621346155673015
2020,1793111,-28.573864650752405,2277.780023932158,985,0.02000000000000026,1e-06,0.020538285430426222,1,1,3,-21.8331975441319,2144.589619639166,1.1,0.3563117602671169
2021,1794112,-22.787127613527467,2134.2584843046866,1001,0.020000000000000257,1e-06,0.020527611984722464,1,0,0,-21.832880460966006,2146.7389367367587,1.1,0.15258284121978133
2022,1794743,-23.92547889977696,1462.5299453803896,631,0.020000000000000254,1e-06,0.020572097112849744,1,0,2,-21.871229378472854,2142.7752462530507,1.1,0.5748173047348808
2023,1795697,-11.707200562227914,2685.528014980299,954,0.020000000000000247,1e-06,0.02051465640826135,1,2,3,-21.684750709277058,2149.741163319268,1.1,0.559006565297357
2024,1796518,-17.795459050454873,2093.747245876688,821,0.020000000000000243,1e-06,0.01970099521188029,1,0,1,-21.598707634503416,2152.7169631254224,1.1,0.3650642111253465
2025,1797029,-31.339498723024434,944.9807131525599,511,0.020000000000000243,1e-06,0.020007676504636203,1,0,3,-21.871428456149243,2106.7338741849985,1.09,0.3692096689608132
2026,1797670,-33.62667939705832,1190.6052570597806,641,0.02000000000000024,1e-06,0.020308492280609686,1,0,2,-21.928889287290563,2101.5457352840986,1.09,0.5321876149734592
