timestep,episodes,mean_reward,mean_score,mean_stage,mean_length,q1_loss,q2_loss,policy_loss,alpha,entropy,eval_stage1_mean_stage,eval_stage1_mean_reward,eval_stage3_mean_stage,eval_stage3_mean_reward,eval_stage5_mean_stage,eval_stage5_mean_reward,eval_overall_mean_stage,eval_overall_mean_reward
502000,481,7496.176051934212,4496.0787168590505,1.74,1148.49,266.39726516723636,265.9072679901123,-516.908426208496,0.6132281422615051,0.5412629327178001,,,,,,,,
503000,482,7526.850581135377,4509.084746513508,1.75,1151.79,217.73473434448243,224.9916212463379,-517.8165890502929,0.6223530173301697,0.5450879099965096,,,,,,,,
504000,482,7526.850581135377,4509.084746513508,1.75,1151.79,390.7970829772949,388.19804359436034,-515.8640710449218,0.6242340803146362,0.5420798760652542,,,,,,,,
505000,483,7622.7195786043385,4565.386512303525,1.76,1161.28,355.2675463867188,361.4339818572998,-517.0769345092773,0.6272604465484619,0.5385962548851967,,,,,,,,
506000,483,7622.7195786043385,4565.386512303525,1.76,1161.28,154.40983032226563,161.9541986846924,-519.2367547607422,0.6004997491836548,0.5524839597940445,,,,,,,,
507000,484,7633.5973528077975,4574.260095891037,1.76,1164.0,226.62239238739014,230.88421134948732,-514.0063107299804,0.6090413331985474,0.5531190553307533,,,,,,,,
508000,485,7633.905407831177,4574.439624753678,1.76,1164.0,285.80732025146483,283.83347694396974,-516.2687890625,0.6193726062774658,0.5488419711589814,,,,,,,,
509000,486,7636.62714053244,4581.469198916136,1.76,1163.78,219.7393603515625,220.39974166870118,-518.9511798095704,0.6238828897476196,0.5482460790872574,,,,,,,,
510000,487,7642.380840347358,4584.857845696118,1.76,1164.16,146.37700691223145,143.92383132934572,-513.8555651855469,0.6292046904563904,0.5528360021114349,,,,,,,,
511000,488,7545.746977461981,4526.141931905916,1.75,1154.06,141.91134422302247,143.47186752319337,-518.6384750366211,0.6212363243103027,0.5461689299345016,,,,,,,,
512000,489,7470.973128618386,4482.940799171673,1.74,1146.97,199.20149185180665,195.63418075561523,-515.9099911499023,0.6177989840507507,0.5562113192677498,,,,,,,,
513000,490,7516.031996599589,4505.06281961737,1.75,1151.56,197.2951431274414,195.80381740570067,-514.9763699340821,0.6320720314979553,0.5582122686505318,,,,,,,,
514000,491,7525.18661572704,4511.275438023754,1.75,1152.44,181.65851104736328,183.00448669433592,-515.3981896972656,0.6175232529640198,0.5518720945715905,,,,,,,,
515000,492,7518.961754390791,4509.5499346253655,1.75,1151.36,355.62423690795896,357.3271267700195,-516.8572259521484,0.6131928563117981,0.5420524492859841,,,,,,,,
516000,493,7523.462531469167,4511.198746833366,1.75,1153.36,270.94817016601564,267.26876388549806,-518.3001046752929,0.6252584457397461,0.5442134264111519,,,,,,,,
517000,493,7523.462531469167,4511.198746833366,1.75,1153.36,246.98502601623534,249.41314468383788,-522.0905859375,0.6364622116088867,0.5485701808333396,,,,,,,,
518000,494,7598.615102462475,4551.563209784868,1.76,1159.54,290.8923181152344,295.17738121032716,-520.3740682983398,0.6239475011825562,0.5404738488793374,,,,,,,,
519000,495,7632.24224488065,4568.890347658047,1.77,1163.04,240.38714790344238,236.9799503326416,-519.2780963134766,0.5970373153686523,0.5438702595233917,,,,,,,,
520000,495,7632.24224488065,4568.890347658047,1.77,1163.04,170.6400302886963,179.9289344024658,-517.4974606323242,0.621315598487854,0.5598651757836342,,,,,,,,
521000,496,7693.054861954185,4603.334550984514,1.78,1167.3,312.9825894165039,320.5503017425537,-516.8271630859375,0.6063485741615295,0.5410019120573998,,,,,,,,
522000,497,7620.459381824113,4561.429526802943,1.77,1160.35,271.74023941040036,279.6532903289795,-517.8412902832031,0.6131727695465088,0.539929321706295,,,,,,,,
523000,498,7678.343111251801,4593.573862913629,1.78,1167.24,159.66252319335936,160.66719017028808,-518.8449676513671,0.6143360733985901,0.5540083661675453,,,,,,,,
524000,499,7674.849567255237,4593.544574625066,1.78,1167.14,178.094208984375,174.10867156982422,-515.5782998657227,0.6123215556144714,0.5511334413290023,,,,,,,,
525000,500,7672.116870913188,4587.203544164525,1.78,1163.55,356.5878189086914,358.1950295257568,-522.7887258911132,0.6069083213806152,0.549810499548912,,,,,,,,
526000,500,7672.116870913188,4587.203544164525,1.78,1163.55,254.44857963562012,256.89526298522946,-514.2355062866211,0.6006848812103271,0.5529676952958107,,,,,,,,
527000,501,7750.804277529638,4629.81877222622,1.79,1172.25,252.3328289413452,249.815004196167,-517.1682656860352,0.6072666645050049,0.5497457319498062,,,,,,,,
528000,502,7756.773099737713,4635.142637530573,1.79,1172.47,253.28804565429687,252.01490570068358,-520.8851724243164,0.6146892309188843,0.5568832689523697,,,,,,,,
529000,503,7730.79979904527,4619.067419295429,1.79,1168.89,224.15799278259277,225.32285118103027,-521.3085516357422,0.6141662001609802,0.5469173616170884,,,,,,,,
530000,503,7730.79979904527,4619.067419295429,1.79,1168.89,240.4476860809326,241.21523880004884,-521.7434622192383,0.6322662830352783,0.5579843175411224,,,,,,,,
531000,504,7723.381039515201,4612.383787233864,1.79,1166.69,268.1722910308838,269.80707542419435,-520.7540621948242,0.6133374571800232,0.5503316861391068,,,,,,,,
532000,505,7765.180570205481,4631.041356023955,1.8,1170.82,185.86217407226562,184.71198013305664,-522.552028503418,0.6219446063041687,0.546818986237049,,,,,,,,
533000,505,7765.180570205481,4631.041356023955,1.8,1170.82,208.35744651794434,210.2595768737793,-521.441081237793,0.6288260817527771,0.5429074543714524,,,,,,,,
534000,507,7748.546537443626,4620.590696951942,1.79,1171.1,153.44941535949707,152.54237770080567,-521.4786111450195,0.6254606246948242,0.5551546090841293,,,,,,,,
535000,508,7728.419616466356,4607.553613553343,1.79,1167.54,235.96359733581542,235.38415130615235,-524.4614630126953,0.647292971611023,0.5483635762333869,,,,,,,,
536000,509,7733.238562555564,4610.532991311828,1.79,1167.71,169.64022994995116,173.4345905303955,-519.450546875,0.6225931644439697,0.5516165429353714,,,,,,,,
537000,510,7733.408350140748,4610.638357955371,1.79,1167.51,166.97206489562987,169.80598838806154,-520.0723941040039,0.6278799772262573,0.5618970608711242,,,,,,,,
538000,510,7733.408350140748,4610.638357955371,1.79,1167.51,185.5272776412964,183.50981559753419,-517.9356689453125,0.6284646987915039,0.5501024109125138,,,,,,,,
539000,511,7819.7204518910885,4654.904160487026,1.8,1177.72,220.56502521514892,224.31480255126954,-522.8709466552734,0.6221219301223755,0.5373998302221298,,,,,,,,
540000,512,7897.167473764031,4699.557107513067,1.81,1186.34,322.6973523712158,325.21882987976073,-522.4769943237304,0.623043417930603,0.5399690067768097,,,,,,,,
541000,513,7944.906855892681,4725.109618649655,1.82,1190.84,308.6248806762695,311.30880592346193,-518.3503890991211,0.6035287380218506,0.5656162679195404,,,,,,,,
542000,514,7911.936813033817,4713.743610768193,1.81,1186.15,270.8907300567627,269.2705308532715,-520.1826025390625,0.626569390296936,0.5532283452153206,,,,,,,,
543000,515,7917.760913039854,4717.18088368037,1.81,1186.59,222.1999147796631,219.50936691284178,-522.0400408935546,0.6200484037399292,0.5473264530301094,,,,,,,,
544000,516,7890.63604049936,4703.15801638104,1.81,1182.54,241.72470741271974,243.33942443847656,-523.3570431518555,0.6276907324790955,0.5432643422484398,,,,,,,,
545000,516,7890.63604049936,4703.15801638104,1.81,1182.54,316.31829132080077,318.2863394927979,-522.2799322509766,0.6246259808540344,0.5435623127222061,,,,,,,,
546000,518,7888.514997513974,4698.278891227256,1.81,1183.77,263.90286209106443,261.50005134582517,-521.8010052490234,0.6228131651878357,0.5598338714241982,,,,,,,,
547000,519,7842.1339220058535,4673.385110940371,1.8,1179.47,191.66657569885254,186.18916564941406,-525.928258972168,0.6226975321769714,0.5491146272420884,,,,,,,,
548000,520,7839.506499770785,4671.935592526074,1.8,1178.72,221.20940162658692,222.6937205505371,-526.0381750488282,0.6276185512542725,0.5459781327843666,,,,,,,,
549000,520,7839.506499770785,4671.935592526074,1.8,1178.72,364.50221588134764,340.51191429138186,-525.492191772461,0.6238835453987122,0.5502389395236968,,,,,,,,
550000,521,7997.384155415345,4760.19258971779,1.82,1196.1,197.93183883666993,199.76133865356445,-521.0222924804688,0.615421712398529,0.5540277081727981,,,,,,,,
551000,522,7927.044507690643,4725.0384525772315,1.81,1189.0,181.3026052093506,184.98334236145018,-524.9129327392578,0.6233140230178833,0.5462422427535057,,,,,,,,
552000,523,7917.640959525842,4723.818707014362,1.81,1188.73,188.33950340270997,188.4205394744873,-522.4497268676757,0.6102527976036072,0.5440656435489655,,,,,,,,
553000,524,7851.88663319467,4687.296557815487,1.8,1180.15,173.09510971069335,183.1263262939453,-523.7216018676758,0.6188329458236694,0.5621167427301407,,,,,,,,
554000,524,7851.88663319467,4687.296557815487,1.8,1180.15,219.64015296936034,215.72779594421388,-527.4330307006836,0.6291284561157227,0.5565628725290298,,,,,,,,
555000,525,7985.513674994444,4761.612006283822,1.82,1194.07,248.77975273132324,246.76313766479493,-525.7151913452149,0.612786054611206,0.5585198497772217,,,,,,,,
556000,526,8011.179776530351,4775.634545236771,1.82,1197.74,211.41232933044432,218.80750144958495,-527.0349322509766,0.6210054159164429,0.5627122271060944,,,,,,,,
557000,527,8009.461241271791,4774.620531908953,1.82,1197.14,231.56821434020995,229.82304580688478,-526.9477795410156,0.6330787539482117,0.550442464351654,,,,,,,,
558000,527,8009.461241271791,4774.620531908953,1.82,1197.14,212.665147895813,208.55893463134765,-527.4735137939454,0.621769368648529,0.5542146277427673,,,,,,,,
559000,528,8026.434779703825,4782.623514194208,1.82,1199.2,218.6498317718506,202.08125999450684,-526.4284481811524,0.6188513040542603,0.5591033494472504,,,,,,,,
560000,529,8000.066075308185,4766.351683663162,1.82,1195.2,170.716283493042,171.49083717346193,-525.2650164794921,0.6275579333305359,0.5509512916207313,,,,,,,,
561000,530,7998.159904029054,4765.380673223462,1.82,1195.0,167.25869567871095,162.40859367370606,-527.9400680541992,0.6315057277679443,0.5356351312994957,,,,,,,,
562000,532,7901.972795024675,4709.17424109277,1.81,1182.48,203.5464942932129,197.71956428527832,-526.8679403686524,0.614393413066864,0.5514311602711678,,,,,,,,
563000,533,7892.686827240673,4706.412503168717,1.81,1181.77,204.17786155700685,197.6770175933838,-525.745708618164,0.6005305647850037,0.5480124491453171,,,,,,,,
564000,534,7862.322574044628,4689.312634782097,1.81,1175.0,172.03410820007323,167.65697921752928,-527.1530944824219,0.6252531409263611,0.5563913297653198,,,,,,,,
565000,534,7862.322574044628,4689.312634782097,1.81,1175.0,295.8968347930908,289.3692151641846,-527.3842257690429,0.6402456164360046,0.5500813120603562,,,,,,,,
566000,535,7793.470020968472,4646.142473055694,1.8,1168.08,208.49819137573243,209.73935905456543,-526.0864343261719,0.6076626181602478,0.556422917842865,,,,,,,,
567000,536,7855.392664441204,4682.400115648928,1.81,1175.75,216.8773794555664,214.61414199829102,-528.2573315429687,0.6266992092132568,0.5438188147544861,,,,,,,,
568000,537,7796.644930654501,4649.435596800627,1.8,1169.23,203.73691123962402,203.22136306762695,-526.0928356933593,0.6309775114059448,0.558424671292305,,,,,,,,
569000,538,7850.718285191136,4678.658369982114,1.81,1174.39,221.59452243804932,226.4676836013794,-527.3461831665039,0.6463998556137085,0.5446377140283585,,,,,,,,
570000,539,7870.0643561331035,4687.980248757467,1.81,1176.19,228.92696510314943,228.35569046020507,-528.0384002685547,0.6184760332107544,0.5570995977520943,,,,,,,,
571000,539,7870.0643561331035,4687.980248757467,1.81,1176.19,230.03311950683593,239.23109107971192,-526.5741940307618,0.6261006593704224,0.5512538945674896,,,,,,,,
572000,540,7879.652382859637,4691.282311786377,1.81,1175.69,181.45330879211426,172.60153778076173,-532.7903924560546,0.6435872316360474,0.5432390213012696,,,,,,,,
573000,541,7877.556898169797,4690.062854615836,1.81,1175.09,266.547010345459,259.0099722290039,-529.2417846679688,0.6309041976928711,0.5619971758127212,,,,,,,,
574000,541,7877.556898169797,4690.062854615836,1.81,1175.09,210.67436935424806,209.35591354370118,-526.8883715820313,0.6362356543540955,0.5550051066279411,,,,,,,,
575000,542,7885.741261085021,4694.769018727441,1.81,1175.69,213.83147415161133,227.96769790649415,-530.7405731201172,0.6438177824020386,0.5584242609143257,,,,,,,,
576000,544,7842.108498435174,4669.06261865901,1.8,1170.13,176.3114892578125,182.30868598937988,-524.6187026977539,0.6293052434921265,0.5463500979542733,,,,,,,,
577000,545,7796.102390443055,4641.780047218,1.79,1165.7,258.4303677368164,255.97933586120607,-526.7378082275391,0.6296463012695312,0.552581592798233,,,,,,,,
578000,546,7725.124816131087,4601.669203278096,1.78,1158.6,188.65454063415527,191.67414619445802,-523.9149713134766,0.6453341245651245,0.5322754845023155,,,,,,,,
579000,547,7750.483430426637,4612.876358093908,1.78,1161.6,258.1219783782959,245.3531315612793,-527.3546566772461,0.6146551966667175,0.5448937147855759,,,,,,,,
580000,547,7750.483430426637,4612.876358093908,1.78,1161.6,310.34647605896,317.47334449768067,-528.6329013061523,0.6197824478149414,0.56863415569067,,,,,,,,
581000,548,7873.090355556615,4685.593227855553,1.8,1173.03,215.11670921325683,217.33297416687012,-530.7579473876954,0.630558431148529,0.5498761895298958,,,,,,,,
582000,549,7889.09637023317,4693.251170464815,1.8,1174.18,181.45393112182617,189.7103416442871,-527.1676821899414,0.6070945262908936,0.550239939391613,,,,,,,,
583000,550,7817.754058430771,4649.5768457495615,1.79,1166.48,227.86941261291503,238.31046241760254,-528.3028228759765,0.6338418126106262,0.5669979935884476,,,,,,,,
584000,551,7813.347863522898,4646.925782950518,1.79,1165.78,349.2094010925293,348.12379707336424,-529.795558166504,0.6282097101211548,0.5478573775291443,,,,,,,,
585000,552,7826.6912686098585,4658.117828341882,1.79,1168.35,219.3288794708252,228.48223709106446,-528.4404840087891,0.6275500059127808,0.5473424312472344,,,,,,,,
586000,553,7808.260681999905,4643.892766320453,1.79,1165.76,278.78865234375,283.2102715301514,-531.8772225952148,0.6239763498306274,0.5497106963396072,,,,,,,,
587000,554,7860.528226866957,4675.54270571448,1.8,1171.72,199.85340759277344,201.82329986572265,-534.1395767211914,0.621971607208252,0.5668468797206878,,,,,,,,
588000,555,7834.556357168147,4659.647038087636,1.8,1167.92,228.69189109802247,230.1245848083496,-531.3876745605469,0.6168885827064514,0.55721633374691,,,,,,,,
589000,555,7834.556357168147,4659.647038087636,1.8,1167.92,338.12000938415525,333.5774882507324,-532.5681671142578,0.6308486461639404,0.5502577909827232,,,,,,,,
590000,556,7812.391958919259,4651.139792953245,1.8,1165.14,204.57221000671387,201.87513229370117,-531.9978552246093,0.6422279477119446,0.5504793256521225,,,,,,,,
591000,557,7820.237529314618,4655.785262604474,1.8,1165.77,149.21124168395997,145.68974143981933,-530.0946295166016,0.6460110545158386,0.5473280721902847,,,,,,,,
592000,557,7820.237529314618,4655.785262604474,1.8,1165.77,147.40131507873537,143.089262008667,-536.5706506347656,0.6332712769508362,0.5469086280465126,,,,,,,,
593000,558,7850.251112624575,4671.992002514855,1.8,1171.17,242.87456001281737,243.96722076416015,-530.6915863037109,0.6352112293243408,0.548861114680767,,,,,,,,
594000,559,7820.080544529392,4653.6397633992565,1.8,1167.72,261.9700789642334,263.8750762176514,-531.5345223999024,0.6548506617546082,0.5431033462285996,,,,,,,,
595000,559,7820.080544529392,4653.6397633992565,1.8,1167.72,278.6286528778076,282.0261643218994,-530.0978457641602,0.6375319957733154,0.548485996723175,,,,,,,,
596000,560,7960.30166440638,4729.245328708381,1.82,1181.93,313.21832580566405,309.1118920135498,-533.2670483398438,0.6344131231307983,0.5587050795555115,,,,,,,,
597000,561,7868.602053359816,4675.457865590661,1.81,1171.63,162.8280805206299,158.15852935791017,-532.1745254516602,0.6389971375465393,0.5494470772147179,,,,,,,,
598000,562,7842.321831002436,4659.574883343335,1.81,1167.43,226.80896865844727,216.44630096435546,-532.9909262084961,0.6334522366523743,0.539933950304985,,,,,,,,
599000,563,7803.202161915784,4636.373469102371,1.8,1163.09,191.6904683303833,194.47620803833007,-532.2867800903321,0.6354221105575562,0.5503297883272171,,,,,,,,
600000,564,7857.874728257772,4665.879475875857,1.81,1169.56,266.23125411987303,268.74782402038574,-535.8655267333984,0.6510521769523621,0.5483095198869705,,,,,,,,
601000,564,7857.874728257772,4665.879475875857,1.81,1169.56,327.98212631225584,331.09881858825685,-530.3283959960937,0.6490383744239807,0.5520507609844207,,,,,,,,
602000,566,7888.986449110571,4686.6021937471605,1.81,1172.7,247.76110816955565,243.73992431640625,-528.4844839477539,0.6610774993896484,0.5473309201002121,,,,,,,,
603000,567,7861.69550678039,4672.633843632713,1.81,1168.63,254.2004314804077,262.83835975646974,-533.9970031738281,0.6257246732711792,0.5452412953972816,,,,,,,,
604000,567,7861.69550678039,4672.633843632713,1.81,1168.63,172.13227935791016,173.2935484313965,-535.5682275390625,0.6491726636886597,0.5481021869182586,,,,,,,,
605000,568,7854.210774028062,4670.226734542575,1.81,1168.61,197.83252296447753,197.47142242431642,-535.0871130371094,0.643175482749939,0.5430107119679451,,,,,,,,
606000,568,7854.210774028062,4670.226734542575,1.81,1168.61,184.50114524841308,191.76510513305664,-531.6124011230469,0.6419925689697266,0.554684539437294,,,,,,,,
607000,570,7867.591463622576,4679.530778369458,1.81,1167.03,279.30227462768556,300.11825942993164,-531.2685153198242,0.6608383655548096,0.5368827652931213,,,,,,,,
608000,570,7867.591463622576,4679.530778369458,1.81,1167.03,229.30134414672852,219.80405403137206,-536.1016970825195,0.6589198708534241,0.5512123003602027,,,,,,,,
609000,572,7806.517583124131,4647.425578010542,1.8,1159.95,208.78319709777833,210.0026877975464,-533.2773934936523,0.6430964469909668,0.5433227899670601,,,,,,,,
610000,573,7798.577604043793,4644.554595142431,1.8,1157.94,190.42293975830077,185.34361946105957,-532.8466253662109,0.6269975900650024,0.5546190837025642,,,,,,,,
611000,573,7798.577604043793,4644.554595142431,1.8,1157.94,261.11018035888674,259.87748863220213,-532.070412902832,0.6580313444137573,0.5499725258350372,,,,,,,,
612000,574,7799.1185701446775,4647.488228613216,1.8,1159.34,180.9954183959961,176.07165031433107,-536.6999462890625,0.647400438785553,0.5527883532643318,,,,,,,,
613000,576,7714.988021331963,4599.169709328115,1.79,1150.3,231.7717000579834,228.19535186767578,-535.7162524414063,0.6274077892303467,0.5398538023233413,,,,,,,,
614000,576,7714.988021331963,4599.169709328115,1.79,1150.3,316.7657487487793,315.86327972412107,-533.2265081787109,0.6549047827720642,0.5480381098389625,,,,,,,,
615000,576,7714.988021331963,4599.169709328115,1.79,1150.3,319.20436920166014,316.85385887146,-537.4598776245117,0.6395605802536011,0.5480128306150437,,,,,,,,
616000,577,7896.865627555502,4704.0683208926985,1.81,1170.51,270.63114692687986,226.2176936340332,-536.4795480346679,0.6426123380661011,0.5511764764785767,,,,,,,,
617000,578,7944.155481119673,4732.227928316089,1.82,1176.04,254.31869415283202,253.6041632080078,-532.6469689941406,0.6306219696998596,0.5501289245486259,,,,,,,,
618000,579,7959.195212340372,4739.266171286613,1.82,1177.84,216.90938995361327,213.19812576293944,-536.4178118896484,0.6405587196350098,0.5509262195229531,,,,,,,,
619000,579,7959.195212340372,4739.266171286613,1.82,1177.84,236.72962631225585,241.11992012023927,-533.9328549194336,0.6361333727836609,0.5481910958886147,,,,,,,,
620000,581,7965.441069692336,4745.522259627939,1.82,1177.99,224.16697227478028,225.9626142883301,-538.3777206420898,0.649559736251831,0.5487008672952652,,,,,,,,
621000,581,7965.441069692336,4745.522259627939,1.82,1177.99,200.8045295715332,195.26156051635743,-534.4268612670899,0.6477706432342529,0.5482391431927681,,,,,,,,
622000,582,8019.020235164647,4782.6005177711595,1.82,1185.03,244.521948928833,238.39966598510742,-537.5105596923828,0.6440228223800659,0.5427842363715172,,,,,,,,
623000,583,7907.9913120050805,4717.51130781902,1.81,1173.38,326.30158088684084,323.4964008331299,-536.3230520629883,0.6592143177986145,0.5475361356139183,,,,,,,,
624000,584,7903.836083703724,4715.085495428955,1.81,1172.58,223.77982696533203,231.37031539916993,-537.7148928833008,0.6540022492408752,0.5490327131748199,,,,,,,,
625000,584,7903.836083703724,4715.085495428955,1.81,1172.58,295.5906215667725,292.78694244384764,-536.9626016235352,0.6532649397850037,0.5372109943628312,,,,,,,,
626000,585,7986.837732341537,4767.775130672646,1.82,1179.82,330.07179862976074,331.26674148559573,-539.2138067626953,0.6569391489028931,0.5385505083203316,,,,,,,,
627000,586,7983.830107653234,4765.960884799791,1.82,1180.06,320.6619035339356,318.9219151306152,-541.9571157836914,0.6467756032943726,0.5359245029091835,,,,,,,,
628000,587,7994.124185954641,4771.728593434632,1.82,1183.0,338.3046337890625,349.53512619018557,-536.1627828979492,0.6437528133392334,0.5664010465145111,,,,,,,,
629000,588,7948.5249816814185,4747.4170828599035,1.81,1178.41,181.41307235717773,182.29269874572753,-536.117534790039,0.635081946849823,0.5530029925704002,,,,,,,,
630000,589,7951.91864703216,4749.452754992476,1.81,1178.41,181.03861358642578,181.77697135925294,-539.6511077880859,0.6683245301246643,0.5478450956940651,,,,,,,,
631000,590,7967.802792894005,4756.812503363932,1.81,1180.74,250.74632675170898,261.6605876541138,-534.4817999267578,0.6449024677276611,0.5547830215096474,,,,,,,,
632000,590,7967.802792894005,4756.812503363932,1.81,1180.74,345.14729064941406,353.2131399536133,-537.4428512573243,0.6533658504486084,0.556939991414547,,,,,,,,
633000,590,7967.802792894005,4756.812503363932,1.81,1180.74,484.1225241088867,489.7298526763916,-537.0676434326172,0.6454814076423645,0.5475572267174721,,,,,,,,
634000,591,8110.8235005262995,4838.343227470355,1.83,1196.17,221.99787017822266,216.48749565124513,-539.4330679321289,0.6338803172111511,0.551213481426239,,,,,,,,
635000,592,8098.770015751564,4828.796038241726,1.83,1193.92,196.22953735351564,200.11890235900879,-537.6783129882813,0.6339215040206909,0.5422184121608734,,,,,,,,
636000,593,8112.966625860429,4832.649074835514,1.83,1194.45,364.6833725357056,381.0657611846924,-538.2156430053711,0.6623156666755676,0.5388069450855255,,,,,,,,
637000,594,8013.650919857788,4778.385663694089,1.82,1185.2,209.8967029571533,214.27702278137207,-538.7168295288086,0.6357058882713318,0.5321969231963157,,,,,,,,
638000,594,8013.650919857788,4778.385663694089,1.82,1185.2,250.06982307434083,251.16596458435058,-538.347380065918,0.6555997133255005,0.5490510323643685,,,,,,,,
639000,595,8135.058101808267,4850.430695885498,1.83,1198.62,257.9212720489502,258.36217056274415,-533.4538446044921,0.6291947960853577,0.5584685543179512,,,,,,,,
640000,595,8135.058101808267,4850.430695885498,1.83,1198.62,258.68551231384276,262.648479385376,-540.7227212524414,0.6504988670349121,0.5407816877961159,,,,,,,,
641000,597,8071.418373725599,4816.460247616895,1.82,1191.66,188.8961972808838,181.58760452270508,-541.1127838134765,0.6485880613327026,0.5436990413069726,,,,,,,,
642000,597,8071.418373725599,4816.460247616895,1.82,1191.66,297.5026898956299,290.1581188964844,-538.7259585571289,0.6364659070968628,0.5553551173210144,,,,,,,,
643000,598,8088.473890163969,4827.900671261772,1.82,1194.64,263.63851654052735,265.5044046020508,-537.5771115112304,0.642488420009613,0.5404385390877724,,,,,,,,
644000,599,8162.373542124809,4871.096091504398,1.83,1202.39,272.4301889038086,276.71438652038574,-536.9843182373047,0.6444603800773621,0.5455744007229805,,,,,,,,
645000,600,8096.337789194473,4838.382276884385,1.82,1195.49,193.8721923828125,194.95258018493652,-540.2266580200195,0.6338210701942444,0.5457745182514191,,,,,,,,
646000,600,8096.337789194473,4838.382276884385,1.82,1195.49,231.43704734802247,229.29778938293458,-539.858056640625,0.6326369047164917,0.5554642614722252,,,,,,,,
647000,601,8157.684698148472,4875.646762116635,1.83,1201.59,291.5084686279297,285.2069221496582,-541.3458871459961,0.6321637034416199,0.5466975265741348,,,,,,,,
648000,603,8055.914721362817,4818.285522522618,1.81,1190.98,173.18556526184082,175.47307586669922,-539.1589212036133,0.6401208639144897,0.5475320333242416,,,,,,,,
649000,603,8055.914721362817,4818.285522522618,1.81,1190.98,229.07616157531737,228.93483688354493,-540.514626159668,0.6471776962280273,0.5412349879741669,,,,,,,,
650000,604,8030.640218270493,4802.881186032022,1.81,1187.07,254.76716064453126,255.69593353271483,-542.3591131591797,0.6398334503173828,0.5640149956941605,,,,,,,,
651000,605,8026.194282223825,4800.403430233151,1.81,1186.47,241.85325225830078,246.54054267883302,-541.6489385986329,0.6221836805343628,0.5526305705308914,,,,,,,,
652000,606,8004.217210705334,4789.283750669828,1.81,1183.67,331.79672637939456,336.02672569274904,-540.0627841186523,0.6423126459121704,0.538406889140606,,,,,,,,
653000,607,8044.721498574472,4810.80903822725,1.82,1187.49,326.47672660827635,322.8216432952881,-542.6182431030273,0.6273267269134521,0.5621160933375359,,,,,,,,
654000,608,8044.04186847499,4810.35928271791,1.82,1187.69,218.12130828857423,216.68780570983887,-543.3396667480469,0.6429708003997803,0.5553842163085938,,,,,,,,
655000,609,8052.048111616211,4813.058475070888,1.82,1188.89,285.0675678253174,281.26741256713865,-544.5173321533204,0.6459848284721375,0.5385471260547638,,,,,,,,
656000,610,8072.277325869443,4825.35903398061,1.82,1192.29,246.53570137023925,252.28127990722658,-545.6392074584961,0.6460649967193604,0.547423685491085,,,,,,,,
657000,611,7994.467906131618,4786.273785591451,1.81,1182.82,200.66888641357423,209.19915519714357,-543.8066381835938,0.6344104409217834,0.554332672059536,,,,,,,,
658000,612,7921.8664521459095,4742.848298773069,1.8,1174.33,307.1779402923584,310.62772499084474,-545.1075534057617,0.6390219330787659,0.5472869753837586,,,,,,,,
659000,613,7950.4969760008935,4763.228657312941,1.8,1177.81,216.26460723876954,218.54120750427245,-542.42685546875,0.6447904706001282,0.5472946867346764,,,,,,,,
660000,614,7951.280116990272,4762.478650614727,1.8,1180.27,317.87437675476076,309.06797492980957,-540.8490628051758,0.629245400428772,0.5407795745134354,,,,,,,,
661000,615,7943.171678160895,4756.991971186764,1.8,1179.67,314.75945335388184,323.0287552261353,-545.8725946044922,0.6309093236923218,0.5429105070233345,,,,,,,,
662000,615,7943.171678160895,4756.991971186764,1.8,1179.67,189.84288223266603,194.4516537475586,-544.7888214111329,0.6595290899276733,0.5405881097912788,,,,,,,,
663000,615,7943.171678160895,4756.991971186764,1.8,1179.67,284.9121084594727,289.032536315918,-541.9008908081055,0.6365953683853149,0.5469183361530304,,,,,,,,
664000,616,8145.181866737414,4876.041247377768,1.82,1200.12,323.7893564605713,341.96052345275876,-544.317590637207,0.6402483582496643,0.5424991354346276,,,,,,,,
665000,617,8108.205767383159,4856.730568287691,1.81,1196.2,239.76288948059081,234.42173896789552,-543.6144732666015,0.6444669961929321,0.5474560531973839,,,,,,,,
666000,618,8108.9008396857,4857.235322523411,1.81,1196.04,271.8007286834717,270.59613624572756,-546.6769067382812,0.6504946351051331,0.546778105199337,,,,,,,,
667000,619,8149.5734542768805,4878.771399553039,1.82,1199.94,180.02395851135253,185.8426064300537,-544.5616470336914,0.6567054390907288,0.5394178751111031,,,,,,,,
668000,620,8142.994870933011,4876.67435842941,1.82,1199.49,151.85117347717286,162.0005744934082,-543.3784149169921,0.6462373733520508,0.5520159277319908,,,,,,,,
669000,621,8052.294679522407,4826.065130814499,1.81,1189.92,220.7161557006836,220.91129119873048,-542.2018130493165,0.6371901035308838,0.5550272071361542,,,,,,,,
670000,623,7993.475782589313,4793.4800783278,1.8,1183.67,322.12290122985837,313.6707102203369,-542.0582879638672,0.6296586990356445,0.5394764703512192,,,,,,,,
671000,624,8019.746070002089,4809.056199796476,1.81,1186.71,221.05147399902344,216.30809326171874,-547.9054608154297,0.6470201015472412,0.5487815764546394,,,,,,,,
672000,625,7891.114514051379,4737.5735501741765,1.79,1173.19,210.67800750732422,219.30789512634277,-544.8760778808594,0.6313250064849854,0.5502505227923393,,,,,,,,
